Id,SalePrice
1717,167923.45136375795
1718,137984.04662409026
1719,204681.05322489692
1720,238474.34168977867
1721,157683.22226893713
1722,125479.4277890304
1723,155236.5371790848
1724,205006.7806434986
1725,237582.6589019793
1726,179813.41736467034
1727,154276.5779130516
1728,169109.81888630192
1729,170595.04106778515
1730,156757.15518327564
1731,121240.64005731365
1732,127673.84350833722
1733,114277.38554140886
1734,124422.5831648665
1735,120847.5920872711
1736,111470.95825413574
1737,313122.6236192129
1738,254392.13435107502
1739,256938.17524159813
1740,224523.63884614574
1741,198877.27713737768
1742,177516.9924975206
1743,177683.92942335378
1744,337229.52219369356
1745,222582.8057900739
1746,192498.32490497618
1747,223869.7029095411
1748,236500.54807374466
1749,146138.30862416237
1750,129692.82621057286
1751,238543.46814926117
1752,117109.69346046093
1753,144975.12971406383
1754,200478.40189961984
1755,176658.95266922386
1756,132142.02994965814
1757,119340.57827182811
1758,146893.49119659845
1759,162014.18253419333
1760,164284.2717576707
1761,148772.25727033278
1762,182538.931057714
1763,173483.78972564105
1764,121474.30001821168
1765,167883.86411024348
1766,180292.79009055573
1767,227132.1444945837
1768,141463.21803100832
1769,168391.99787984713
1770,147699.11659545937
1771,121314.00495100187
1772,131497.94876393254
1773,125079.379449283
1774,139587.34922092155
1775,138025.2831814901
1776,127010.89729699178
1777,104998.75806896492
1778,140238.94341430304
1779,122388.0446281378
1780,166006.22659258448
1781,127297.67748428776
1782,88236.64123781068
1783,143042.1954376816
1784,113919.20786045417
1785,125601.22041734617
1786,130249.48161597861
1787,160091.19866369347
1788,56745.02256617437
1789,100218.4601639706
1790,79952.32330436063
1791,171263.57589876812
1792,162122.5595882722
1793,129585.42250838193
1794,156759.22126827872
1795,134064.3826933973
1796,126577.38610399135
1797,114919.01572484842
1798,118732.44013707695
1799,113344.02796862432
1800,123788.38480031617
1801,125502.14778422273
1802,122466.71161323215
1803,146475.49916461535
1804,139316.3964425244
1805,131630.7337477961
1806,124553.67168527191
1807,134377.54510128443
1808,120799.5445070788
1809,122792.93767598188
1810,144079.5303772884
1811,88915.16245933615
1812,100361.87631224723
1813,124795.3224074746
1814,90489.91409021831
1815,52796.00399887174
1816,99488.82906360028
1817,107719.84760348497
1818,147542.82622763142
1819,125998.51614302979
1820,57704.75899649654
1821,107656.7042355405
1822,152103.57371636145
1823,47765.9124774737
1824,124641.01755119972
1825,142651.16569764953
1826,104636.77645747684
1827,99940.6830072295
1828,132856.70470501846
1829,112921.9026809949
1830,145804.181003288
1831,150033.58486501826
1832,78301.4909975243
1833,135917.6105939389
1834,119115.64805730137
1835,123536.21897855216
1836,124301.80285104117
1837,85541.68426233034
1838,129109.22371161841
1839,103283.97335869836
1840,140036.09351603108
1841,134689.98692930228
1842,90753.0562267167
1843,136930.8877207418
1844,135883.64903708018
1845,140268.5809088941
1846,155738.17441396284
1847,173313.34802399648
1848,54788.711251769375
1849,113102.48102853492
1850,115800.45225003903
1851,155379.31364562697
1852,118988.06563993986
1853,133709.14503932337
1854,168356.6301449865
1855,159813.8774283269
1856,220760.77751499743
1857,144450.21182456223
1858,140311.00721712082
1859,117029.50004290829
1860,148434.2672924088
1861,117198.10416235907
1862,295234.1304970514
1863,276032.5915926682
1864,276062.5003347494
1865,346821.24980917724
1866,326445.198939455
1867,218718.80818312542
1868,289915.22206755436
1869,200325.21481148113
1870,223921.687558836
1871,245929.88585868586
1872,171843.84879235981
1873,248803.88073654167
1874,155429.68491459594
1875,209432.52673515803
1876,202576.25006377534
1877,215874.28653007344
1878,209439.84511050617
1879,132786.98442782546
1880,136125.90309477158
1881,251938.26184769606
1882,247920.04082360523
1883,186274.7107546978
1884,207466.43742570802
1885,238194.37668085637
1886,279398.2734303033
1887,208967.89259632313
1888,264601.83466946473
1889,171285.8629171435
1890,120232.4705169259
1891,131842.9286011521
1892,96876.56887228352
1893,132987.4036902171
1894,127063.27471591097
1895,135553.8001970153
1896,130995.20448453522
1897,116658.50261802996
1898,118686.64924735825
1899,154831.97339551713
1900,156503.78931609722
1901,175344.00145655524
1902,156546.27756704093
1903,207318.75539547455
1904,145964.14434250921
1905,191583.4014055527
1906,145640.524513315
1907,211604.04616704705
1908,107831.49631105717
1909,126499.07475575461
1910,118675.70319499026
1911,216674.8147142206
1912,326681.0670496833
1913,136779.2005926103
1914,66053.42060077499
1915,309674.6736287466
1916,64905.04960560214
1917,234725.2249252546
1918,142157.23636170066
1919,177880.02669504407
1920,155215.67231873222
1921,386125.7121773888
1922,318082.0296655427
1923,232421.21414489608
1924,237194.94214542262
1925,201894.40687128622
1926,399951.29991910467
1927,135524.30667452756
1928,156728.75599011147
1929,132187.05448971002
1930,131420.02797710025
1931,144889.6470993467
1932,141001.1786711334
1933,184760.56304231257
1934,184036.6669422489
1935,172824.30136800217
1936,199568.3264652398
1937,181387.59850360634
1938,169992.59839666315
1939,242218.187113499
1940,189596.5286907534
1941,175680.82429319076
1942,185837.33604969436
1943,204575.72316638834
1944,361024.5865806464
1945,404857.87592358777
1946,143586.74667024004
1947,325765.34735054674
1948,183132.65016360313
1949,245762.3186334757
1950,185030.72018448857
1951,237998.35098959767
1952,207108.42126110208
1953,173087.22765242902
1954,185808.81832857462
1955,137971.4010220163
1956,333425.02555485454
1957,157644.08408914582
1958,296286.33262176864
1959,137877.05769387432
1960,114206.21345123966
1961,123287.67889488435
1962,96104.71243840348
1963,102098.3327530954
1964,104212.88068290243
1965,143649.7291798888
1966,139002.808342954
1967,293070.57821520267
1968,419218.8075532489
1969,396040.92815825215
1970,445722.46997707343
1971,513945.59392458905
1972,379171.852682131
1973,260493.00338906716
1974,337155.3948724398
1975,586312.6696012898
1976,272812.08823647397
1977,362555.2494935981
1978,371077.8516061784
1979,324124.5133697602
1980,210562.90724836447
1981,337643.95134846907
1982,219698.68558362656
1983,202257.0019461923
1984,166052.61343934052
1985,232892.5402121733
1986,214988.30155299077
1987,178321.0736349067
1988,173723.8538712013
1989,192670.84181778156
1990,210327.04404013505
1991,229577.6543008944
1992,213879.3721868939
1993,166940.96775039018
1994,239525.86208584832
1995,184731.71644432266
1996,247240.39972169203
1997,310157.13639088365
1998,335170.1782637238
1999,264305.70924151986
2000,315526.14046765014
2001,282161.7447082002
2002,249658.61159032414
2003,263966.4042294164
2004,284577.03158930445
2005,220922.51853469975
2006,219179.38703060403
2007,253620.8293696566
2008,219960.74135438222
2009,206668.1020502503
2010,194113.52460283978
2011,139508.29469871306
2012,169352.11498922246
2013,179336.34539012035
2014,188515.23117480436
2015,204207.11198290103
2016,193189.86053352818
2017,194459.06669936236
2018,123150.6776480806
2019,135727.6429407226
2020,103528.17812272215
2021,98086.31912511536
2022,195032.2698604723
2023,142168.1195850813
2024,266686.6301283675
2025,350423.9042352554
2026,176807.74854343347
2027,161359.1401886891
2028,153976.3294952462
2029,173831.34092478067
2030,274693.4194329409
2031,234081.91966480552
2032,254558.60599374105
2033,262209.64611171564
2034,175838.75148588876
2035,229167.53159578546
2036,198257.23046551328
2037,208146.11201835462
2038,312925.47717255715
2039,231562.5851227928
2040,309734.7834836352
2041,297033.8390016859
2042,209110.73698308857
2043,181272.08828012904
2044,176476.70797300668
2045,199037.63314832048
2046,149828.84299706045
2047,141880.59115398227
2048,136811.21785848888
2049,140324.64719387642
2050,173364.09520754678
2051,101430.4621947507
2052,122434.29935929347
2053,144953.7961830195
2054,95315.62803342953
2055,153792.79539409545
2056,143454.3573688471
2057,110211.91168694884
2058,211166.15582425153
2059,135539.33942972147
2060,171591.5825178734
2061,168302.46328366207
2062,128389.49852679882
2063,119319.30531815565
2064,140006.9213533326
2065,120450.53596499098
2066,161301.27573036723
2067,113011.64974267894
2068,141255.33152838197
2069,85601.37239948557
2070,118813.50215634782
2071,91363.7743829205
2072,142925.0687527829
2073,136897.7194602906
2074,192174.23529976676
2075,148893.5788814331
2076,118312.49111731748
2077,155625.97633818208
2078,124370.52146527753
2079,129604.38412205761
2080,118991.93008771715
2081,122861.93433113296
2082,120547.99280343801
2083,146156.28498060812
2084,111442.26155285379
2085,119865.43874740088
2086,106430.06361426879
2087,116864.41316744266
2088,93185.17768130563
2089,76996.68312913006
2090,123607.36096300818
2091,115562.5203964169
2092,122561.27133703281
2093,112862.96160725837
2094,102584.70552120106
2095,156049.6607873407
2096,80729.82572896218
2097,100753.68393997777
2098,150492.02144519176
2099,54954.216679863646
2100,70869.83927794974
2101,109061.23824599551
2102,117814.72419773787
2103,104536.73164266793
2104,134263.0046622639
2105,129697.56013626774
2106,63157.06403397443
2107,186138.2333405165
2108,113725.46496773887
2109,110322.08935246838
2110,125748.82691276469
2111,133023.55023970953
2112,136517.04909629934
2113,118002.09997834398
2114,122763.86901744429
2115,162388.7759975665
2116,110216.86164648559
2117,147069.7538375415
2118,119397.19896490462
2119,114338.35247207196
2120,110270.0047751684
2121,85754.34522641328
2122,117797.00562191417
2123,78353.86031172088
2124,149407.86592468806
2125,120873.07295978855
2126,142560.29789821917
2127,165718.29963239213
2128,119763.15478317211
2129,88669.50760265184
2130,142149.05463291545
2131,130794.4849701314
2132,111972.56681711637
2133,118850.94618447973
2134,121356.44045274716
2135,97006.07821100224
2136,78312.33758137668
2137,109506.8638767781
2138,139354.14072369837
2139,147593.2906957032
2140,140293.8334167976
2141,158255.5307723203
2142,128576.96254836056
2143,150197.9633971861
2144,121339.38346826835
2145,138828.1943587892
2146,180051.82873957764
2147,153765.70540649662
2148,139136.25082032956
2149,146545.41428092966
2150,221185.46883776583
2151,110844.5271453922
2152,172113.32870471405
2153,162324.38749609722
2154,104711.4635064412
2155,144364.72356910448
2156,268700.24707799486
2157,225918.82483447855
2158,229774.95131802416
2159,207618.3161055215
2160,176095.70963743038
2161,237121.79675747515
2162,415729.1689890699
2163,350626.3357825022
2164,242336.13992715694
2165,201590.7042382453
2166,158116.00626177242
2167,222353.49000945955
2168,214308.96016822575
2169,198668.9424687363
2170,222631.60207517177
2171,158724.7705331849
2172,136993.2717273992
2173,169255.304225514
2174,229517.2512750677
2175,288868.69414232654
2176,306298.2175136895
2177,237498.77669125007
2178,208190.5490007388
2179,138384.07754729703
2180,221376.1210707224
2181,192953.40638304062
2182,226716.9039118117
2183,187881.70927121767
2184,118997.84801596771
2185,126034.46459352436
2186,153758.03780384996
2187,145781.60129740677
2188,150521.5088008637
2189,269608.8416697292
2190,78576.30911115448
2191,80200.58161208525
2192,91166.36739462877
2193,113353.57520370472
2194,105963.06849557564
2195,113246.1200266862
2196,101537.14069000466
2197,120169.36620691996
2198,155913.15673966927
2199,172836.65544099844
2200,152150.38682058468
2201,133664.77221053353
2202,207203.82242018584
2203,136140.46600155748
2204,175752.34537345308
2205,122298.00221590031
2206,139577.01609587966
2207,210954.9140390217
2208,252812.48887929952
2209,239702.69262417234
2210,114360.94078597351
2211,115798.00025352635
2212,120169.7064333899
2213,106426.37162969579
2214,135559.5277700624
2215,99905.84998021413
2216,144140.3320104571
2217,62595.01663645665
2218,82163.43631344504
2219,74453.35191026822
2220,74439.8944930245
2221,312193.7282061579
2222,272218.7574101568
2223,281657.8692659591
2224,204078.9234550188
2225,116832.51304945954
2226,183384.99231647613
2227,194620.34228435587
2228,269736.2019055793
2229,249137.83969856316
2230,154034.78076697208
2231,209081.70417782103
2232,182265.97919349946
2233,175400.6685067503
2234,236152.42990982372
2235,222310.71743896455
2236,261403.38528705935
2237,326114.7079042082
2238,196420.9929279623
2239,111610.51200253333
2240,158146.49140044823
2241,155078.00058725226
2242,121203.04818602525
2243,122174.53167101595
2244,103787.77912291946
2245,98781.334476843
2246,144819.9220092644
2247,112081.31039921306
2248,125199.06647622449
2249,120652.7880615602
2250,131413.37478382245
2251,114270.35121953253
2252,179990.12537839764
2253,152921.60622969602
2254,175105.04743840272
2255,189630.12198218046
2256,172281.26944546524
2257,206318.92495304224
2258,158206.5186435454
2259,173571.74064841092
2260,155465.3752152501
2261,185876.6848962929
2262,207901.88197421777
2263,389453.9858128861
2264,576102.2666139215
2265,172649.0097055249
2266,306652.5219687186
2267,386465.6419881867
2268,440269.8903143033
2269,149694.30636468926
2270,193324.42431869177
2271,212886.31931862622
2272,206218.0527006725
2273,163963.03185274158
2274,183776.19423560682
2275,171523.94502582646
2276,197831.14953577044
2277,190870.47357262485
2278,147390.78629112968
2279,133200.73160133068
2280,123516.20430121642
2281,158458.49000849115
2282,179586.2436162253
2283,107900.51580861834
2284,108988.50178454578
2285,145146.3262988345
2286,123094.53766979418
2287,360584.1301219773
2288,276362.6638005273
2289,377089.8829358826
2290,473245.48123779317
2291,330622.4196671673
2292,450846.96771713067
2293,508204.37484161847
2294,396759.1146532398
2295,526214.4166779128
2296,295745.44070640573
2297,334547.4532513809
2298,342752.7977809716
2299,352957.6346949075
2300,341394.8388367034
2301,298584.7910683747
2302,260288.64494212295
2303,238559.24387327867
2304,251733.56994422097
2305,199406.91593240292
2306,197921.09608921618
2307,202464.99311315364
2308,225370.9301617512
2309,281336.27096679364
2310,209055.49928570478
2311,204068.9370128887
2312,175494.69316445268
2313,174407.67638778163
2314,179248.29670463156
2315,175969.46819123952
2316,192709.75092816792
2317,195385.69534107216
2318,175461.44171740187
2319,180418.64078443448
2320,177450.05222892534
2321,240286.54250038398
2322,179297.1320488158
2323,192044.84185823472
2324,176950.59847939594
2325,212114.34921022638
2326,169867.83393581904
2327,204068.48848592315
2328,222962.5514101185
2329,195562.24384743132
2330,183373.76693660277
2331,356501.45618258684
2332,405944.1339697862
2333,323831.118052766
2334,261975.28986216572
2335,279587.2830411838
2336,322885.0815156207
2337,197622.7976011867
2338,268935.4977271604
2339,223442.95747103624
2340,429046.1469612957
2341,205906.82749796237
2342,236110.56872677593
2343,228303.74018650062
2344,227060.17534993056
2345,239562.8027244374
2346,211766.85366786763
2347,201111.43969621486
2348,239984.01563175113
2349,177524.1254477551
2350,302723.89347078477
2351,266377.00955016195
2352,262920.5749515573
2353,254674.4393105217
2354,141033.70190714588
2355,142119.22523184767
2356,151716.17794476275
2357,189390.90435886383
2358,197388.04885069554
2359,137376.04072916714
2360,114027.69250903634
2361,148949.63790855132
2362,286581.93078428006
2363,135529.86133932575
2364,151792.11283312316
2365,219277.866809311
2366,190775.19702898385
2367,228099.2853898983
2368,216258.7632115107
2369,225595.261229633
2370,174408.7809139613
2371,170984.71741814874
2372,190855.13688511003
2373,281631.5761046512
2374,324687.4306850911
2375,243925.75791041713
2376,292465.20044490776
2377,351767.86766044854
2378,147313.90860850256
2379,222787.4798153452
2380,150572.62635103354
2381,172811.7730714316
2382,201001.28375432626
2383,205649.95128596207
2384,245498.58812259353
2385,160371.58439760315
2386,137453.3698016336
2387,134378.9587900316
2388,100343.19167308218
2389,120027.2412281209
2390,145002.18132606105
2391,142388.2092060253
2392,113713.78694556892
2393,160301.43389798742
2394,139027.02502287534
2395,205054.09945135922
2396,144024.57244166455
2397,220062.8005445471
2398,126598.890040797
2399,66191.70881105382
2400,64309.39470877512
2401,123283.7098403246
2402,135703.9726597241
2403,142450.76257436827
2404,154862.7518775282
2405,154257.1005616376
2406,142107.50719246184
2407,124183.59164330157
2408,144243.57033483038
2409,120589.49728839209
2410,164098.28182286816
2411,115725.66211778145
2412,152444.03074939293
2413,127236.49020584383
2414,158842.37670452023
2415,131467.8723473337
2416,127420.74886651407
2417,140837.44724671845
2418,139246.16415868085
2419,122819.99087356342
2420,121597.86106452702
2421,153563.4010584199
2422,107065.5224938845
2423,112222.02458510721
2424,143776.63941981026
2425,218670.70495061253
2426,135079.97486247765
2427,135550.56434137656
2428,172863.6252585166
2429,114215.1465760663
2430,132275.20711029676
2431,107773.95316426063
2432,142539.95267083374
2433,142809.66165177058
2434,139615.17945671233
2435,149615.47363304632
2436,102516.76737595619
2437,112683.36007855587
2438,125106.95689224206
2439,98678.53356746626
2440,123432.7430892181
2441,83326.97113841867
2442,94538.61223840315
2443,124848.12190314165
2444,133084.58643042593
2445,88679.43558536402
2446,139024.96476818348
2447,183783.27470866355
2448,131850.3589758739
2449,113544.03155474777
2450,149046.94247376997
2451,125104.36283066339
2452,207214.4686611007
2453,92373.48889317516
2454,125341.37218033375
2455,121970.22301102076
2456,140044.2371011313
2457,131898.14577843723
2458,129852.2793481574
2459,107823.02551770193
2460,132951.2402176141
2461,127321.31104892415
2462,134026.80594754982
2463,122638.27154220185
2464,185666.54988383804
2465,142159.60147213849
2466,114596.28771025233
2467,126667.96407249554
2468,84466.92691043056
2469,83234.39040291861
2470,182987.54987714076
2471,206387.90430735366
2472,164276.0563864418
2473,124048.43034325329
2474,77628.24824813077
2475,218537.69812189217
2476,121699.5838434406
2477,128233.70371391666
2478,155279.25638002294
2479,108690.52139564455
2480,159459.8528664793
2481,127288.63820829194
2482,123476.22699262593
2483,113422.3280541828
2484,125673.88399540729
2485,128856.2348108446
2486,162212.6026599684
2487,164164.53103565908
2488,169097.8067938983
2489,152626.4021556765
2490,145876.8612722907
2491,99601.43740332877
2492,189627.75829132105
2493,147702.8988705069
2494,145362.09659063737
2495,93454.25250427068
2496,221249.46509128157
2497,153585.3734833572
2498,109790.57048454187
2499,85307.27927859852
2500,131101.14029529254
2501,136646.03952375488
2502,144821.63006446607
2503,94128.54864997497
2504,200311.91672897778
2505,218728.975382205
2506,249133.73005793724
2507,289332.5768098903
2508,251081.33842918588
2509,219684.43534445748
2510,213353.38851844822
2511,174747.7248510777
2512,205356.6226578153
2513,213191.79152323102
2514,259597.1839434086
2515,150318.84161587615
2516,178042.68999032406
2517,146632.04857118122
2518,153938.21576505734
2519,226504.11234919043
2520,214545.5834139224
2521,187316.78348357807
2522,227286.9109577716
2523,119135.98463924201
2524,138030.256461136
2525,152833.3897981443
2526,139160.06772367598
2527,122346.16814907991
2528,131988.00070580211
2529,138331.1642943227
2530,123921.17150122374
2531,249820.38493444375
2532,227529.89233478482
2533,193511.0520915936
2534,227274.3952392323
2535,304681.7100071215
2536,234421.57468064968
2537,236277.2130001866
2538,178077.33944773223
2539,185934.01152970805
2540,178432.9046863031
2541,179179.26445025386
2542,163949.2061429686
2543,122526.37561221805
2544,124375.46978176627
2545,135330.94422546116
2546,123670.48309893279
2547,132179.9064943187
2548,145771.33312537777
2549,158010.9385593985
2550,1730518.9271767288
2551,137866.3016307333
2552,127517.97747472933
2553,74181.44460232614
2554,97687.98617215116
2555,126820.5290506945
2556,101658.18640205724
2557,104968.50769108704
2558,155407.6188442685
2559,134401.62589575737
2560,147575.9556415621
2561,144226.46430094657
2562,139425.13592680267
2563,157631.58865381646
2564,198215.4645416111
2565,140630.14191002256
2566,148645.3474234204
2567,138235.9075627213
2568,196756.7726935834
2569,217864.89018819702
2570,114932.05145677134
2571,185951.5850978946
2572,141554.49710874818
2573,217644.13381835594
2574,288547.8917147919
2575,135879.78876465675
2576,112934.28106133781
2577,141070.726900872
2578,79389.41193656798
2579,62868.50925890757
2580,100059.97463127303
2581,112165.1260499075
2582,112975.90313324955
2583,274285.8705404123
2584,183739.069691736
2585,187431.75214549148
2586,224318.00491092337
2587,195418.3444236709
2588,138167.19483853676
2589,151421.66837834264
2590,202496.93169913697
2591,221495.64105379218
2592,213453.66538642047
2593,244245.94456377608
2594,176981.38543998162
2595,194313.5395481488
2596,290210.2559813467
2597,183069.06989947523
2598,284406.7151142348
2599,361261.39189341385
2600,161670.73971923138
2601,152984.39528478545
2602,83177.36904939303
2603,91200.53629113083
2604,91521.32908025333
2605,80131.54696634892
2606,150056.18588417635
2607,199660.3406810158
2608,194180.74531617633
2609,167288.35087073778
2610,112537.59493814356
2611,131993.76741453382
2612,156305.96097788092
2613,132723.13194351716
2614,125182.38342446588
2615,154985.07942787991
2616,145305.79632963348
2617,185380.41431222155
2618,212955.72684517433
2619,190583.7784210077
2620,188746.92721279763
2621,174976.64546749784
2622,183089.8511749435
2623,241843.84603751963
2624,303679.31241985346
2625,306781.1706322259
2626,176329.44401166314
2627,160812.76181054802
2628,492355.063537596
2629,537221.7727529316
2630,367852.7394572813
2631,505975.1707310477
2632,424083.62664441427
2633,310970.7615312642
2634,427449.4103730666
2635,164649.5973046694
2636,182590.26818862994
2637,177956.70839575116
2638,264350.3948696871
2639,187257.35908957478
2640,155366.99772412318
2641,108098.07203049313
2642,186438.29681356007
2643,100838.57130162416
2644,116625.98528310955
2645,109121.79717231878
2646,94643.5197382193
2647,100211.22354730814
2648,147178.74293546157
2649,150707.7199346867
2650,141744.81867985317
2651,140395.45168034235
2652,418482.85733360157
2653,254907.8556273247
2654,256289.17404983522
2655,418359.5609632288
2656,315963.4103228762
2657,343511.310594514
2658,303458.8264504897
2659,299983.4067950033
2660,356328.03100275295
2661,363008.21260853653
2662,363154.0155953438
2663,288783.3360245754
2664,262398.31977209344
2665,313414.4850401661
2666,269702.473355526
2667,170041.2722998314
2668,176904.4293979686
2669,180262.09458973602
2670,276062.3892661727
2671,179761.82299020104
2672,193941.08863622227
2673,208334.01841077226
2674,198920.3429706512
2675,171542.7728623506
2676,190098.57773247594
2677,198694.52195349603
2678,247026.4531738913
2679,268574.43252932816
2680,288532.32722548646
2681,405326.58595925424
2682,315678.0938640115
2683,490427.25117032556
2684,307940.2102726065
2685,311542.3449374651
2686,253731.29807270353
2687,320519.17290713964
2688,212589.49091630118
2689,207757.3046459887
2690,449148.08130179916
2691,195975.31814695717
2692,141819.43777743352
2693,199966.96046830897
2694,136063.437606419
2695,191700.8745095713
2696,181205.16172725978
2697,189076.86138362586
2698,192753.66555229196
2699,181481.71983108507
2700,157833.34669846532
2701,147237.63817552262
2702,108447.65087997158
2703,119111.82751400382
2704,140302.6777293761
2705,119875.95418079627
2706,110520.97317978226
2707,117654.43160929988
2708,133753.69603150748
2709,106752.63114510945
2710,128634.61574896975
2711,275749.71514853643
2712,377778.6514822617
2713,173152.64596177862
2714,148628.91644103755
2715,174123.16924508216
2716,143016.30438216974
2717,196685.19154434267
2718,219701.3897305944
2719,161206.31075516733
2720,165616.05378142608
2721,130622.6969919433
2722,152667.70581286345
2723,139721.77030032958
2724,123607.69158328162
2725,127411.50244965202
2726,153227.22981723983
2727,179399.2093670871
2728,173787.8851962268
2729,152499.20864236876
2730,149865.0448986514
2731,128196.75165492368
2732,134942.49385222804
2733,157464.91008263186
